theta_deg,phi_deg,theta_plus_phi,difference
34.35,55.65,90.0,21.299999999999997
34.4,55.6,90.0,21.200000000000003
34.45,55.55,90.0,21.099999999999994
34.5,55.5,90.0,21.0
34.550000000000004,55.449999999999996,90.0,20.89999999999999
34.6,55.4,90.0,20.799999999999997
34.65,55.35,90.0,20.700000000000003
34.7,55.3,90.0,20.599999999999994
34.75,55.25,90.0,20.5
34.800000000000004,55.199999999999996,90.0,20.39999999999999
34.85,55.15,90.0,20.299999999999997
34.9,55.1,90.0,20.200000000000003
34.95,55.05,90.0,20.099999999999994
35.0,55.0,90.0,20.0
35.050000000000004,54.949999999999996,90.0,19.89999999999999
35.1,54.9,90.0,19.799999999999997
35.15,54.85,90.0,19.700000000000003
35.2,54.8,90.0,19.599999999999994
35.25,54.75,90.0,19.5
35.300000000000004,54.699999999999996,90.0,19.39999999999999
35.35,54.65,90.0,19.299999999999997
35.4,54.6,90.0,19.200000000000003
35.45,54.55,90.0,19.099999999999994
35.5,54.5,90.0,19.0
35.550000000000004,54.449999999999996,90.0,18.89999999999999
35.6,54.4,90.0,18.799999999999997
35.65,54.35,90.0,18.700000000000003
35.7,54.3,90.0,18.599999999999994
35.75,54.25,90.0,18.5
35.800000000000004,54.199999999999996,90.0,18.39999999999999
35.85,54.15,90.0,18.299999999999997
35.9,54.1,90.0,18.200000000000003
35.95,54.05,90.0,18.099999999999994
36.0,54.0,90.0,18.0
36.050000000000004,53.949999999999996,90.0,17.89999999999999
36.1,53.9,90.0,17.799999999999997
36.15,53.85,90.0,17.700000000000003
36.2,53.8,90.0,17.599999999999994
36.25,53.75,90.0,17.5
36.300000000000004,53.699999999999996,90.0,17.39999999999999
36.35,53.65,90.0,17.299999999999997
36.4,53.6,90.0,17.200000000000003
36.45,53.55,90.0,17.099999999999994
36.5,53.5,90.0,17.0
36.550000000000004,53.449999999999996,90.0,16.89999999999999
36.6,53.4,90.0,16.799999999999997
36.65,53.35,90.0,16.700000000000003
36.7,53.3,90.0,16.599999999999994
36.75,53.25,90.0,16.5
36.800000000000004,53.199999999999996,90.0,16.39999999999999
36.85,53.15,90.0,16.299999999999997
36.9,53.1,90.0,16.200000000000003
36.95,53.05,90.0,16.099999999999994
37.0,53.0,90.0,16.0
37.050000000000004,52.949999999999996,90.0,15.899999999999991
37.1,52.9,90.0,15.799999999999997
37.15,52.85,90.0,15.700000000000003
37.2,52.8,90.0,15.599999999999994
37.25,52.75,90.0,15.5
37.300000000000004,52.699999999999996,90.0,15.399999999999991
37.35,52.65,90.0,15.299999999999997
37.4,52.6,90.0,15.200000000000003
37.45,52.55,90.0,15.099999999999994
37.5,52.5,90.0,15.0
37.550000000000004,52.449999999999996,90.0,14.899999999999991
37.6,52.4,90.0,14.799999999999997
37.65,52.35,90.0,14.700000000000003
37.7,52.3,90.0,14.599999999999994
37.75,52.25,90.0,14.5
37.800000000000004,52.199999999999996,90.0,14.399999999999991
37.85,52.15,90.0,14.299999999999997
37.9,52.1,90.0,14.200000000000003
37.95,52.05,90.0,14.099999999999994
38.0,52.0,90.0,14.0
38.050000000000004,51.949999999999996,90.0,13.899999999999991
38.1,51.9,90.0,13.799999999999997
38.15,51.85,90.0,13.700000000000003
38.2,51.8,90.0,13.599999999999994
38.25,51.75,90.0,13.5
38.300000000000004,51.699999999999996,90.0,13.399999999999991
38.35,51.65,90.0,13.299999999999997
38.400000000000006,51.599999999999994,90.0,13.199999999999989
38.45,51.55,90.0,13.099999999999994
38.5,51.5,90.0,13.0
38.550000000000004,51.449999999999996,90.0,12.899999999999991
38.6,51.4,90.0,12.799999999999997
38.650000000000006,51.349999999999994,90.0,12.699999999999989
38.7,51.3,90.0,12.599999999999994
38.75,51.25,90.0,12.5
38.800000000000004,51.199999999999996,90.0,12.399999999999991
38.85,51.15,90.0,12.299999999999997
38.900000000000006,51.099999999999994,90.0,12.199999999999989
38.95,51.05,90.0,12.099999999999994
39.0,51.0,90.0,12.0
39.050000000000004,50.949999999999996,90.0,11.899999999999991
39.1,50.9,90.0,11.799999999999997
39.150000000000006,50.849999999999994,90.0,11.699999999999989
39.2,50.8,90.0,11.599999999999994
39.25,50.75,90.0,11.5
39.300000000000004,50.699999999999996,90.0,11.399999999999991
39.35,50.65,90.0,11.299999999999997
39.400000000000006,50.599999999999994,90.0,11.199999999999989
39.45,50.55,90.0,11.099999999999994
39.5,50.5,90.0,11.0
39.550000000000004,50.449999999999996,90.0,10.899999999999991
39.6,50.4,90.0,10.799999999999997
39.650000000000006,50.349999999999994,90.0,10.699999999999989
39.7,50.3,90.0,10.599999999999994
39.75,50.25,90.0,10.5
39.800000000000004,50.199999999999996,90.0,10.399999999999991
39.85,50.15,90.0,10.299999999999997
39.900000000000006,50.099999999999994,90.0,10.199999999999989
39.95,50.05,90.0,10.099999999999994
40.0,50.0,90.0,10.0
40.050000000000004,49.949999999999996,90.0,9.899999999999991
40.1,49.9,90.0,9.799999999999997
40.150000000000006,49.849999999999994,90.0,9.699999999999989
40.2,49.8,90.0,9.599999999999994
40.25,49.75,90.0,9.5
40.300000000000004,49.699999999999996,90.0,9.399999999999991
40.35,49.65,90.0,9.299999999999997
40.400000000000006,49.599999999999994,90.0,9.199999999999989
40.45,49.55,90.0,9.099999999999994
40.5,49.5,90.0,9.0
40.550000000000004,49.449999999999996,90.0,8.899999999999991
40.6,49.4,90.0,8.799999999999997
40.650000000000006,49.349999999999994,90.0,8.699999999999989
40.7,49.3,90.0,8.599999999999994
40.75,49.25,90.0,8.5
40.800000000000004,49.199999999999996,90.0,8.399999999999991
40.85,49.15,90.0,8.299999999999997
40.900000000000006,49.099999999999994,90.0,8.199999999999989
40.95,49.05,90.0,8.099999999999994
41.0,49.0,90.0,8.0
41.050000000000004,48.949999999999996,90.0,7.8999999999999915
41.1,48.9,90.0,7.799999999999997
41.150000000000006,48.849999999999994,90.0,7.699999999999989
41.2,48.8,90.0,7.599999999999994
41.25,48.75,90.0,7.5
41.300000000000004,48.699999999999996,90.0,7.3999999999999915
41.35,48.65,90.0,7.299999999999997
41.400000000000006,48.599999999999994,90.0,7.199999999999989
41.45,48.55,90.0,7.099999999999994
41.5,48.5,90.0,7.0
41.550000000000004,48.449999999999996,90.0,6.8999999999999915
41.6,48.4,90.0,6.799999999999997
41.650000000000006,48.349999999999994,90.0,6.699999999999989
41.7,48.3,90.0,6.599999999999994
41.75,48.25,90.0,6.5
41.800000000000004,48.199999999999996,90.0,6.3999999999999915
41.85,48.15,90.0,6.299999999999997
41.900000000000006,48.099999999999994,90.0,6.199999999999989
41.95,48.05,90.0,6.099999999999994
42.0,48.0,90.0,6.0
42.050000000000004,47.949999999999996,90.0,5.8999999999999915
42.1,47.9,90.0,5.799999999999997
42.150000000000006,47.849999999999994,90.0,5.699999999999989
42.2,47.8,90.0,5.599999999999994
42.25,47.75,90.0,5.5
42.300000000000004,47.699999999999996,90.0,5.3999999999999915
42.35,47.65,90.0,5.299999999999997
42.400000000000006,47.599999999999994,90.0,5.199999999999989
42.45,47.55,90.0,5.099999999999994
42.5,47.5,90.0,5.0
42.550000000000004,47.449999999999996,90.0,4.8999999999999915
42.6,47.4,90.0,4.799999999999997
42.650000000000006,47.349999999999994,90.0,4.699999999999989
42.7,47.3,90.0,4.599999999999994
42.75,47.25,90.0,4.5
42.800000000000004,47.199999999999996,90.0,4.3999999999999915
42.85,47.15,90.0,4.299999999999997
42.900000000000006,47.099999999999994,90.0,4.199999999999989
42.95,47.05,90.0,4.099999999999994
43.0,47.0,90.0,4.0
43.050000000000004,46.949999999999996,90.0,3.8999999999999915
43.1,46.9,90.0,3.799999999999997
43.150000000000006,46.849999999999994,90.0,3.6999999999999886
43.2,46.8,90.0,3.5999999999999943
43.25,46.75,90.0,3.5
43.300000000000004,46.699999999999996,90.0,3.3999999999999915
43.35,46.65,90.0,3.299999999999997
43.400000000000006,46.599999999999994,90.0,3.1999999999999886
43.45,46.55,90.0,3.0999999999999943
43.5,46.5,90.0,3.0
43.550000000000004,46.449999999999996,90.0,2.8999999999999915
43.6,46.4,90.0,2.799999999999997
43.650000000000006,46.349999999999994,90.0,2.6999999999999886
43.7,46.3,90.0,2.5999999999999943
43.75,46.25,90.0,2.5
43.800000000000004,46.199999999999996,90.0,2.3999999999999915
43.85,46.15,90.0,2.299999999999997
43.900000000000006,46.099999999999994,90.0,2.1999999999999886
43.95,46.05,90.0,2.0999999999999943
44.0,46.0,90.0,2.0
44.050000000000004,45.949999999999996,90.0,1.8999999999999915
44.1,45.9,90.0,1.7999999999999972
44.150000000000006,45.849999999999994,90.0,1.6999999999999886
44.2,45.8,90.0,1.5999999999999943
44.25,45.75,90.0,1.5
44.300000000000004,45.699999999999996,90.0,1.3999999999999915
44.35,45.65,90.0,1.2999999999999972
44.400000000000006,45.599999999999994,90.0,1.1999999999999886
44.45,45.55,90.0,1.0999999999999943
44.5,45.5,90.0,1.0
44.550000000000004,45.449999999999996,90.0,0.8999999999999915
44.6,45.4,90.0,0.7999999999999972
44.650000000000006,45.349999999999994,90.0,0.6999999999999886
44.7,45.3,90.0,0.5999999999999943
44.75,45.25,90.0,0.5
44.800000000000004,45.199999999999996,90.0,0.3999999999999915
44.85,45.15,90.0,0.29999999999999716
44.900000000000006,45.099999999999994,90.0,0.19999999999998863
44.95,45.05,90.0,0.09999999999999432
45.0,45.0,90.0,0.0
45.050000000000004,44.949999999999996,90.0,0.10000000000000853
45.1,44.9,90.0,0.20000000000000284
45.150000000000006,44.849999999999994,90.0,0.30000000000001137
45.2,44.8,90.0,0.4000000000000057
45.25,44.75,90.0,0.5
45.300000000000004,44.699999999999996,90.0,0.6000000000000085
45.35,44.65,90.0,0.7000000000000028
45.400000000000006,44.599999999999994,90.0,0.8000000000000114
45.45,44.55,90.0,0.9000000000000057
45.5,44.5,90.0,1.0
45.550000000000004,44.449999999999996,90.0,1.1000000000000085
45.6,44.4,90.0,1.2000000000000028
45.650000000000006,44.349999999999994,90.0,1.3000000000000114
45.7,44.3,90.0,1.4000000000000057
45.75,44.25,90.0,1.5
45.800000000000004,44.199999999999996,90.0,1.6000000000000085
45.85,44.15,90.0,1.7000000000000028
45.900000000000006,44.099999999999994,90.0,1.8000000000000114
45.95,44.05,90.0,1.9000000000000057
46.0,44.0,90.0,2.0
46.050000000000004,43.949999999999996,90.0,2.1000000000000085
46.1,43.9,90.0,2.200000000000003
46.150000000000006,43.849999999999994,90.0,2.3000000000000114
46.2,43.8,90.0,2.4000000000000057
46.25,43.75,90.0,2.5
46.300000000000004,43.699999999999996,90.0,2.6000000000000085
46.35,43.65,90.0,2.700000000000003
46.400000000000006,43.599999999999994,90.0,2.8000000000000114
46.45,43.55,90.0,2.9000000000000057
46.5,43.5,90.0,3.0
46.550000000000004,43.449999999999996,90.0,3.1000000000000085
46.6,43.4,90.0,3.200000000000003
46.650000000000006,43.349999999999994,90.0,3.3000000000000114
46.7,43.3,90.0,3.4000000000000057
46.75,43.25,90.0,3.5
46.800000000000004,43.199999999999996,90.0,3.6000000000000085
46.85,43.15,90.0,3.700000000000003
46.900000000000006,43.099999999999994,90.0,3.8000000000000114
46.95,43.05,90.0,3.9000000000000057
47.0,43.0,90.0,4.0
47.050000000000004,42.949999999999996,90.0,4.1000000000000085
47.1,42.9,90.0,4.200000000000003
47.150000000000006,42.849999999999994,90.0,4.300000000000011
47.2,42.8,90.0,4.400000000000006
47.25,42.75,90.0,4.5
47.300000000000004,42.699999999999996,90.0,4.6000000000000085
47.35,42.65,90.0,4.700000000000003
47.400000000000006,42.599999999999994,90.0,4.800000000000011
47.45,42.55,90.0,4.900000000000006
47.5,42.5,90.0,5.0
47.550000000000004,42.449999999999996,90.0,5.1000000000000085
47.6,42.4,90.0,5.200000000000003
47.650000000000006,42.349999999999994,90.0,5.300000000000011
47.7,42.3,90.0,5.400000000000006
47.75,42.25,90.0,5.5
47.800000000000004,42.199999999999996,90.0,5.6000000000000085
47.85,42.15,90.0,5.700000000000003
47.900000000000006,42.099999999999994,90.0,5.800000000000011
47.95,42.05,90.0,5.900000000000006
48.0,42.0,90.0,6.0
48.050000000000004,41.949999999999996,90.0,6.1000000000000085
48.1,41.9,90.0,6.200000000000003
48.150000000000006,41.849999999999994,90.0,6.300000000000011
48.2,41.8,90.0,6.400000000000006
48.25,41.75,90.0,6.5
48.300000000000004,41.699999999999996,90.0,6.6000000000000085
48.35,41.65,90.0,6.700000000000003
48.400000000000006,41.599999999999994,90.0,6.800000000000011
48.45,41.55,90.0,6.900000000000006
48.5,41.5,90.0,7.0
48.550000000000004,41.449999999999996,90.0,7.1000000000000085
48.6,41.4,90.0,7.200000000000003
48.650000000000006,41.349999999999994,90.0,7.300000000000011
48.7,41.3,90.0,7.400000000000006
48.75,41.25,90.0,7.5
48.800000000000004,41.199999999999996,90.0,7.6000000000000085
48.85,41.15,90.0,7.700000000000003
48.900000000000006,41.099999999999994,90.0,7.800000000000011
48.95,41.05,90.0,7.900000000000006
49.0,41.0,90.0,8.0
49.050000000000004,40.949999999999996,90.0,8.100000000000009
49.1,40.9,90.0,8.200000000000003
49.150000000000006,40.849999999999994,90.0,8.300000000000011
49.2,40.8,90.0,8.400000000000006
49.25,40.75,90.0,8.5
49.300000000000004,40.699999999999996,90.0,8.600000000000009
49.35,40.65,90.0,8.700000000000003
49.400000000000006,40.599999999999994,90.0,8.800000000000011
49.45,40.55,90.0,8.900000000000006
49.5,40.5,90.0,9.0
49.550000000000004,40.449999999999996,90.0,9.100000000000009
49.6,40.4,90.0,9.200000000000003
49.650000000000006,40.349999999999994,90.0,9.300000000000011
49.7,40.3,90.0,9.400000000000006
49.75,40.25,90.0,9.5
49.800000000000004,40.199999999999996,90.0,9.600000000000009
49.85,40.15,90.0,9.700000000000003
49.900000000000006,40.099999999999994,90.0,9.800000000000011
49.95,40.05,90.0,9.900000000000006
50.0,40.0,90.0,10.0
50.050000000000004,39.949999999999996,90.0,10.100000000000009
50.1,39.9,90.0,10.200000000000003
50.150000000000006,39.849999999999994,90.0,10.300000000000011
50.2,39.8,90.0,10.400000000000006
50.25,39.75,90.0,10.5
50.300000000000004,39.699999999999996,90.0,10.600000000000009
50.35,39.65,90.0,10.700000000000003
50.400000000000006,39.599999999999994,90.0,10.800000000000011
50.45,39.55,90.0,10.900000000000006
50.5,39.5,90.0,11.0
50.550000000000004,39.449999999999996,90.0,11.100000000000009
50.6,39.4,90.0,11.200000000000003
50.650000000000006,39.349999999999994,90.0,11.300000000000011
50.7,39.3,90.0,11.400000000000006
50.75,39.25,90.0,11.5
50.800000000000004,39.199999999999996,90.0,11.600000000000009
50.85,39.15,90.0,11.700000000000003
50.900000000000006,39.099999999999994,90.0,11.800000000000011
50.95,39.05,90.0,11.900000000000006
51.0,39.0,90.0,12.0
51.050000000000004,38.949999999999996,90.0,12.100000000000009
51.1,38.9,90.0,12.200000000000003
51.150000000000006,38.849999999999994,90.0,12.300000000000011
51.2,38.8,90.0,12.400000000000006
51.25,38.75,90.0,12.5
51.300000000000004,38.699999999999996,90.0,12.600000000000009
51.35,38.65,90.0,12.700000000000003
51.400000000000006,38.599999999999994,90.0,12.800000000000011
51.45,38.55,90.0,12.900000000000006
51.5,38.5,90.0,13.0
51.550000000000004,38.449999999999996,90.0,13.100000000000009
51.6,38.4,90.0,13.200000000000003
51.650000000000006,38.349999999999994,90.0,13.300000000000011
51.7,38.3,90.0,13.400000000000006
51.75,38.25,90.0,13.5
51.800000000000004,38.199999999999996,90.0,13.600000000000009
51.85,38.15,90.0,13.700000000000003
51.900000000000006,38.099999999999994,90.0,13.800000000000011
51.95,38.05,90.0,13.900000000000006
52.0,38.0,90.0,14.0
52.050000000000004,37.949999999999996,90.0,14.100000000000009
52.1,37.9,90.0,14.200000000000003
52.150000000000006,37.849999999999994,90.0,14.300000000000011
52.2,37.8,90.0,14.400000000000006
52.25,37.75,90.0,14.5
52.300000000000004,37.699999999999996,90.0,14.600000000000009
52.35,37.65,90.0,14.700000000000003
52.400000000000006,37.599999999999994,90.0,14.800000000000011
52.45,37.55,90.0,14.900000000000006
52.5,37.5,90.0,15.0
52.550000000000004,37.449999999999996,90.0,15.100000000000009
52.6,37.4,90.0,15.200000000000003
52.650000000000006,37.349999999999994,90.0,15.300000000000011
52.7,37.3,90.0,15.400000000000006
52.75,37.25,90.0,15.5
52.800000000000004,37.199999999999996,90.0,15.600000000000009
52.85,37.15,90.0,15.700000000000003
52.900000000000006,37.099999999999994,90.0,15.800000000000011
52.95,37.05,90.0,15.900000000000006
53.0,37.0,90.0,16.0
53.050000000000004,36.949999999999996,90.0,16.10000000000001
53.1,36.9,90.0,16.200000000000003
53.150000000000006,36.849999999999994,90.0,16.30000000000001
53.2,36.8,90.0,16.400000000000006
53.25,36.75,90.0,16.5
53.300000000000004,36.699999999999996,90.0,16.60000000000001
53.35,36.65,90.0,16.700000000000003
53.400000000000006,36.599999999999994,90.0,16.80000000000001
53.45,36.55,90.0,16.900000000000006
53.5,36.5,90.0,17.0
53.550000000000004,36.449999999999996,90.0,17.10000000000001
53.6,36.4,90.0,17.200000000000003
53.650000000000006,36.349999999999994,90.0,17.30000000000001
53.7,36.3,90.0,17.400000000000006
53.75,36.25,90.0,17.5
53.800000000000004,36.199999999999996,90.0,17.60000000000001
53.85,36.15,90.0,17.700000000000003
53.900000000000006,36.099999999999994,90.0,17.80000000000001
53.95,36.05,90.0,17.900000000000006
54.0,36.0,90.0,18.0
54.050000000000004,35.949999999999996,90.0,18.10000000000001
54.1,35.9,90.0,18.200000000000003
54.150000000000006,35.849999999999994,90.0,18.30000000000001
54.2,35.8,90.0,18.400000000000006
54.25,35.75,90.0,18.5
54.300000000000004,35.699999999999996,90.0,18.60000000000001
54.35,35.65,90.0,18.700000000000003
54.400000000000006,35.599999999999994,90.0,18.80000000000001
54.45,35.55,90.0,18.900000000000006
54.5,35.5,90.0,19.0
54.550000000000004,35.449999999999996,90.0,19.10000000000001
54.6,35.4,90.0,19.200000000000003
54.650000000000006,35.349999999999994,90.0,19.30000000000001
54.7,35.3,90.0,19.400000000000006
54.75,35.25,90.0,19.5
54.800000000000004,35.199999999999996,90.0,19.60000000000001
54.85,35.15,90.0,19.700000000000003
54.900000000000006,35.099999999999994,90.0,19.80000000000001
54.95,35.05,90.0,19.900000000000006
55.0,35.0,90.0,20.0
55.050000000000004,34.949999999999996,90.0,20.10000000000001
55.1,34.9,90.0,20.200000000000003
55.150000000000006,34.849999999999994,90.0,20.30000000000001
55.2,34.8,90.0,20.400000000000006
55.25,34.75,90.0,20.5
55.300000000000004,34.699999999999996,90.0,20.60000000000001
55.35,34.65,90.0,20.700000000000003
55.400000000000006,34.599999999999994,90.0,20.80000000000001
55.45,34.55,90.0,20.900000000000006
55.5,34.5,90.0,21.0
55.550000000000004,34.449999999999996,90.0,21.10000000000001
55.6,34.4,90.0,21.200000000000003
55.650000000000006,34.349999999999994,90.0,21.30000000000001
55.7,34.3,90.0,21.400000000000006
55.75,34.25,90.0,21.5
55.800000000000004,34.199999999999996,90.0,21.60000000000001
55.85,34.15,90.0,21.700000000000003
55.900000000000006,34.099999999999994,90.0,21.80000000000001
55.95,34.05,90.0,21.900000000000006
56.0,34.0,90.0,22.0
56.050000000000004,33.949999999999996,90.0,22.10000000000001
56.1,33.9,90.0,22.200000000000003
56.150000000000006,33.849999999999994,90.0,22.30000000000001
56.2,33.8,90.0,22.400000000000006
56.25,33.75,90.0,22.5
56.300000000000004,33.699999999999996,90.0,22.60000000000001
56.35,33.65,90.0,22.700000000000003
56.400000000000006,33.599999999999994,90.0,22.80000000000001
56.45,33.55,90.0,22.900000000000006
56.5,33.5,90.0,23.0
56.550000000000004,33.449999999999996,90.0,23.10000000000001
56.6,33.4,90.0,23.200000000000003
56.650000000000006,33.349999999999994,90.0,23.30000000000001
56.7,33.3,90.0,23.400000000000006
56.75,33.25,90.0,23.5
56.800000000000004,33.199999999999996,90.0,23.60000000000001
56.85,33.15,90.0,23.700000000000003
56.900000000000006,33.099999999999994,90.0,23.80000000000001
56.95,33.05,90.0,23.900000000000006
57.0,33.0,90.0,24.0
57.050000000000004,32.949999999999996,90.0,24.10000000000001
57.1,32.9,90.0,24.200000000000003
57.150000000000006,32.849999999999994,90.0,24.30000000000001
57.2,32.8,90.0,24.400000000000006
57.25,32.75,90.0,24.5
57.300000000000004,32.699999999999996,90.0,24.60000000000001
57.35,32.65,90.0,24.700000000000003
57.400000000000006,32.599999999999994,90.0,24.80000000000001
57.45,32.55,90.0,24.900000000000006
57.5,32.5,90.0,25.0
57.550000000000004,32.449999999999996,90.0,25.10000000000001
57.6,32.4,90.0,25.200000000000003
57.650000000000006,32.349999999999994,90.0,25.30000000000001
57.7,32.3,90.0,25.400000000000006
57.75,32.25,90.0,25.5
57.800000000000004,32.199999999999996,90.0,25.60000000000001
57.85,32.15,90.0,25.700000000000003
57.900000000000006,32.099999999999994,90.0,25.80000000000001
57.95,32.05,90.0,25.900000000000006
58.0,32.0,90.0,26.0
58.050000000000004,31.949999999999996,90.0,26.10000000000001
58.1,31.9,90.0,26.200000000000003
58.150000000000006,31.849999999999994,90.0,26.30000000000001
58.2,31.799999999999997,90.0,26.400000000000006
58.25,31.75,90.0,26.5
58.300000000000004,31.699999999999996,90.0,26.60000000000001
58.35,31.65,90.0,26.700000000000003
58.400000000000006,31.599999999999994,90.0,26.80000000000001
58.45,31.549999999999997,90.0,26.900000000000006
58.5,31.5,90.0,27.0
58.550000000000004,31.449999999999996,90.0,27.10000000000001
58.6,31.4,90.0,27.200000000000003
58.650000000000006,31.349999999999994,90.0,27.30000000000001
58.7,31.299999999999997,90.0,27.400000000000006
58.75,31.25,90.0,27.5
58.800000000000004,31.199999999999996,90.0,27.60000000000001
58.85,31.15,90.0,27.700000000000003
58.900000000000006,31.099999999999994,90.0,27.80000000000001
58.95,31.049999999999997,90.0,27.900000000000006
59.0,31.0,90.0,28.0
59.050000000000004,30.949999999999996,90.0,28.10000000000001
59.1,30.9,90.0,28.200000000000003
59.150000000000006,30.849999999999994,90.0,28.30000000000001
59.2,30.799999999999997,90.0,28.400000000000006
59.25,30.75,90.0,28.5
59.300000000000004,30.699999999999996,90.0,28.60000000000001
59.35,30.65,90.0,28.700000000000003
59.400000000000006,30.599999999999994,90.0,28.80000000000001
59.45,30.549999999999997,90.0,28.900000000000006
59.5,30.5,90.0,29.0
59.550000000000004,30.449999999999996,90.0,29.10000000000001
59.6,30.4,90.0,29.200000000000003
59.650000000000006,30.349999999999994,90.0,29.30000000000001
59.7,30.299999999999997,90.0,29.400000000000006
59.75,30.25,90.0,29.5
59.800000000000004,30.199999999999996,90.0,29.60000000000001
59.85,30.15,90.0,29.700000000000003
59.900000000000006,30.099999999999994,90.0,29.80000000000001
59.95,30.049999999999997,90.0,29.900000000000006
60.0,30.0,90.0,30.0
60.050000000000004,29.949999999999996,90.0,30.10000000000001
60.1,29.9,90.0,30.200000000000003
60.150000000000006,29.849999999999994,90.0,30.30000000000001
60.2,29.799999999999997,90.0,30.400000000000006
60.25,29.75,90.0,30.5
60.300000000000004,29.699999999999996,90.0,30.60000000000001
60.35,29.65,90.0,30.700000000000003
60.400000000000006,29.599999999999994,90.0,30.80000000000001
60.45,29.549999999999997,90.0,30.900000000000006
60.5,29.5,90.0,31.0
60.550000000000004,29.449999999999996,90.0,31.10000000000001
60.6,29.4,90.0,31.200000000000003
60.650000000000006,29.349999999999994,90.0,31.30000000000001
60.7,29.299999999999997,90.0,31.400000000000006
60.75,29.25,90.0,31.5
60.800000000000004,29.199999999999996,90.0,31.60000000000001
60.85,29.15,90.0,31.700000000000003
60.900000000000006,29.099999999999994,90.0,31.80000000000001
60.95,29.049999999999997,90.0,31.900000000000006
61.0,29.0,90.0,32.0
61.050000000000004,28.949999999999996,90.0,32.10000000000001
61.1,28.9,90.0,32.2
61.150000000000006,28.849999999999994,90.0,32.30000000000001
61.2,28.799999999999997,90.0,32.400000000000006
61.25,28.75,90.0,32.5
61.300000000000004,28.699999999999996,90.0,32.60000000000001
61.35,28.65,90.0,32.7
61.400000000000006,28.599999999999994,90.0,32.80000000000001
61.45,28.549999999999997,90.0,32.900000000000006
61.5,28.5,90.0,33.0
61.550000000000004,28.449999999999996,90.0,33.10000000000001
61.6,28.4,90.0,33.2
61.650000000000006,28.349999999999994,90.0,33.30000000000001
61.7,28.299999999999997,90.0,33.400000000000006
61.75,28.25,90.0,33.5
61.800000000000004,28.199999999999996,90.0,33.60000000000001
61.85,28.15,90.0,33.7
61.900000000000006,28.099999999999994,90.0,33.80000000000001
61.95,28.049999999999997,90.0,33.900000000000006
62.0,28.0,90.0,34.0
62.050000000000004,27.949999999999996,90.0,34.10000000000001
62.1,27.9,90.0,34.2
62.150000000000006,27.849999999999994,90.0,34.30000000000001
62.2,27.799999999999997,90.0,34.400000000000006
62.25,27.75,90.0,34.5
62.300000000000004,27.699999999999996,90.0,34.60000000000001
62.35,27.65,90.0,34.7
62.400000000000006,27.599999999999994,90.0,34.80000000000001
62.45,27.549999999999997,90.0,34.900000000000006
62.5,27.5,90.0,35.0
62.550000000000004,27.449999999999996,90.0,35.10000000000001
62.6,27.4,90.0,35.2
62.650000000000006,27.349999999999994,90.0,35.30000000000001
62.7,27.299999999999997,90.0,35.400000000000006
62.75,27.25,90.0,35.5
62.800000000000004,27.199999999999996,90.0,35.60000000000001
62.85,27.15,90.0,35.7
62.900000000000006,27.099999999999994,90.0,35.80000000000001
62.95,27.049999999999997,90.0,35.900000000000006
63.0,27.0,90.0,36.0
63.050000000000004,26.949999999999996,90.0,36.10000000000001
63.1,26.9,90.0,36.2
63.150000000000006,26.849999999999994,90.0,36.30000000000001
63.2,26.799999999999997,90.0,36.400000000000006
63.25,26.75,90.0,36.5
63.300000000000004,26.699999999999996,90.0,36.60000000000001
63.35,26.65,90.0,36.7
63.400000000000006,26.599999999999994,90.0,36.80000000000001
63.45,26.549999999999997,90.0,36.900000000000006
63.5,26.5,90.0,37.0
63.550000000000004,26.449999999999996,90.0,37.10000000000001
63.6,26.4,90.0,37.2
63.650000000000006,26.349999999999994,90.0,37.30000000000001
63.7,26.299999999999997,90.0,37.400000000000006
63.75,26.25,90.0,37.5
63.800000000000004,26.199999999999996,90.0,37.60000000000001
63.85,26.15,90.0,37.7
63.900000000000006,26.099999999999994,90.0,37.80000000000001
63.95,26.049999999999997,90.0,37.900000000000006
64.0,26.0,90.0,38.0
64.05,25.950000000000003,90.0,38.099999999999994
64.10000000000001,25.89999999999999,90.0,38.20000000000002
64.15,25.849999999999994,90.0,38.30000000000001
64.2,25.799999999999997,90.0,38.400000000000006
64.25,25.75,90.0,38.5
64.3,25.700000000000003,90.0,38.599999999999994
64.35000000000001,25.64999999999999,90.0,38.70000000000002
64.4,25.599999999999994,90.0,38.80000000000001
64.45,25.549999999999997,90.0,38.900000000000006
64.5,25.5,90.0,39.0
64.55,25.450000000000003,90.0,39.099999999999994
64.60000000000001,25.39999999999999,90.0,39.20000000000002
64.65,25.349999999999994,90.0,39.30000000000001
64.7,25.299999999999997,90.0,39.400000000000006
64.75,25.25,90.0,39.5
64.8,25.200000000000003,90.0,39.599999999999994
64.85000000000001,25.14999999999999,90.0,39.70000000000002
64.9,25.099999999999994,90.0,39.80000000000001
64.95,25.049999999999997,90.0,39.900000000000006
65.0,25.0,90.0,40.0
65.05,24.950000000000003,90.0,40.099999999999994
65.10000000000001,24.89999999999999,90.0,40.20000000000002
65.15,24.849999999999994,90.0,40.30000000000001
65.2,24.799999999999997,90.0,40.400000000000006
65.25,24.75,90.0,40.5
65.3,24.700000000000003,90.0,40.599999999999994
65.35000000000001,24.64999999999999,90.0,40.70000000000002
65.4,24.599999999999994,90.0,40.80000000000001
65.45,24.549999999999997,90.0,40.900000000000006
